time_spent_current_step,active_users_in_step,avg_step_duration,hour_of_day,airport_BOD,airport_CDG,airport_DXB,airport_FCO,airport_FRA,airport_JFK,airport_LHR,airport_LYS,airport_MAD,airport_NCE,airport_ORY,flight_type_international,target_time_remaining,event_observed,current_step,passenger_id,entry_time
7.08,17,11.14,13,False,False,False,False,True,False,False,False,False,False,False,True,17.45,1,4,P01269,2025-01-28T13:15
8.85,63,22.73,17,False,False,True,False,False,False,False,False,False,False,False,True,2.16,1,3,P01270,2025-01-23T17:25
320.46,80,292.58,10,False,False,True,False,False,False,False,False,False,False,False,True,138.34,1,7,P01271,2025-01-07T10:29
20.74,27,15.49,3,False,False,False,True,False,False,False,False,False,False,False,True,4.05,1,5,P01272,2025-01-23T03:43
7.01,40,37.62,1,False,False,False,True,False,False,False,False,False,False,False,True,17.06,1,6,P01273,2025-01-04T01:10
31.87,50,23.85,23,False,True,False,False,False,False,False,False,False,False,False,False,3.21,1,3,P01274,2025-01-07T23:31
9.49,17,9.88,5,True,False,False,False,False,False,False,False,False,False,False,False,1.05,1,2,P01275,2025-01-19T05:14
11.68,54,33.49,16,False,False,False,False,True,False,False,False,False,False,False,True,4.66,1,3,P01276,2025-01-24T16:17
2.78,33,17.92,9,False,False,False,False,False,False,False,False,False,False,False,True,20.48,1,4,P01277,2025-01-21T09:55
354.31,83,499.94,22,False,False,True,False,False,False,False,False,False,False,False,True,155.31,1,7,P01278,2025-01-26T22:38
12.58,44,14.66,4,False,False,False,False,False,False,False,False,False,False,False,True,4.98,0,5,P01279,2025-01-06T04:19
9.21,54,24.11,6,False,False,False,False,False,False,False,False,True,False,False,True,11.79,0,3,P01280,2025-01-23T06:36
8.83,13,15.31,22,False,False,False,False,False,False,True,False,False,False,False,True,9.97,0,2,P01281,2025-01-12T22:20
11.29,23,10.71,23,False,False,False,False,True,False,False,False,False,False,False,True,2.36,1,4,P01282,2025-01-15T23:49
0.93,26,17.62,23,False,False,False,True,False,False,False,False,False,False,False,True,5.45,0,2,P01283,2025-01-24T23:11
8.2,50,20.79,2,False,False,False,False,True,False,False,False,False,False,False,True,14.72,1,3,P01284,2025-01-06T02:50
24.73,33,29.01,13,False,False,False,False,False,False,False,False,True,False,False,True,0.84,0,8,P01285,2025-01-18T13:45
20.51,22,23.21,0,False,False,False,False,False,False,False,False,True,False,False,True,12.3,1,8,P01286,2025-01-03T00:16
6.2,21,18.96,6,False,False,False,False,False,False,False,False,False,False,True,False,8.18,1,8,P01287,2025-01-25T06:48
7.99,63,27.67,9,True,False,False,False,False,False,False,False,False,False,False,False,10.63,1,3,P01288,2025-01-19T09:37
28.11,38,27.29,3,False,False,True,False,False,False,False,False,False,False,False,True,4.64,1,6,P01289,2025-01-21T03:10
2.27,34,25.31,16,True,False,False,False,False,False,False,False,False,False,False,False,14.59,1,5,P01290,2025-01-06T16:04
25.44,24,30.7,9,False,False,False,False,False,True,False,False,False,False,False,True,2.89,1,8,P01291,2025-01-20T09:55
32.1,56,34.84,6,False,False,False,False,False,False,False,False,False,False,False,True,2.29,0,3,P01292,2025-01-07T06:19
1.28,28,7.85,5,False,False,False,False,False,False,False,False,True,False,False,True,2.35,1,1,P01293,2025-01-08T05:07
0.79,24,7.26,0,False,False,False,False,False,False,False,False,True,False,False,True,2.42,1,1,P01294,2025-01-20T00:42
2.22,27,17.57,14,False,False,False,True,False,False,False,False,False,False,False,True,11.03,1,2,P01295,2025-01-24T14:38
2.03,24,5.22,12,False,False,False,False,False,False,False,False,False,False,True,False,2.43,1,1,P01296,2025-01-20T12:23
14.63,30,13.45,20,False,False,False,False,False,False,False,False,False,False,False,True,4.03,1,4,P01297,2025-01-07T20:28
2.12,18,23.97,5,False,False,False,False,False,False,False,False,True,False,False,True,5.74,1,2,P01298,2025-01-09T05:45
6.44,30,9.27,16,False,False,False,False,True,False,False,False,False,False,False,True,0.63,1,1,P01299,2025-01-26T16:06
2.1,36,9.36,6,False,False,False,False,True,False,False,False,False,False,False,True,4.22,1,1,P01300,2025-01-24T06:58
4.96,9,14.8,5,False,False,False,False,True,False,False,False,False,False,False,True,11.34,1,2,P01301,2025-01-09T05:13
0.5,30,7.35,12,False,True,False,False,False,False,False,False,False,False,False,False,4.52,1,1,P01302,2025-01-05T12:24
15.6,51,24.75,20,False,False,False,False,False,True,False,False,False,False,False,True,0.85,1,3,P01303,2025-01-13T20:08
2.91,15,9.93,1,False,False,False,False,False,False,False,False,False,True,False,False,7.99,1,9,P01304,2025-01-05T01:53
24.34,35,28.31,2,False,False,False,True,False,False,False,False,False,False,False,True,13.63,1,6,P01305,2025-01-19T02:29
25.32,27,21.98,3,False,False,False,False,False,True,False,False,False,False,False,True,1.46,0,8,P01306,2025-01-09T03:05
12.18,23,16.99,17,False,False,False,False,False,False,False,False,True,False,False,True,2.78,1,4,P01307,2025-01-28T17:18
4.51,50,14.93,8,False,True,False,False,False,False,False,False,False,False,False,False,20.59,1,3,P01308,2025-01-27T08:48
0.79,24,6.5,11,False,False,False,False,True,False,False,False,False,False,False,True,3.23,1,1,P01309,2025-01-21T11:13
10.2,41,51.35,20,False,False,False,False,True,False,False,False,False,False,False,True,46.3,1,6,P01310,2025-01-07T20:41
4.65,27,7.61,10,False,False,False,False,False,False,False,False,True,False,False,True,8.66,1,1,P01311,2025-01-25T10:28
6.57,25,7.87,4,False,False,False,False,False,False,True,False,False,False,False,True,0.9,0,1,P01312,2025-01-19T04:33
11.85,48,18.43,22,False,False,False,False,False,False,False,False,False,True,False,False,7.18,1,5,P01313,2025-01-18T22:51
17.82,25,18.49,9,False,False,False,True,False,False,False,False,False,False,False,True,3.52,1,2,P01314,2025-01-03T09:00
76.46,69,89.19,16,False,False,False,False,False,False,False,True,False,False,False,False,6.27,1,7,P01315,2025-01-09T16:48
9.44,46,14.46,23,False,False,False,False,False,False,False,True,False,False,False,False,3.51,0,5,P01316,2025-01-06T23:45
56.28,26,20.67,14,False,True,False,False,False,False,False,False,False,False,False,False,5.95,1,6,P01317,2025-01-27T14:41
5.15,17,13.04,3,False,False,False,False,False,False,False,False,False,False,False,True,9.01,1,2,P01318,2025-01-05T03:53
11.88,38,15.79,22,False,False,True,False,False,False,False,False,False,False,False,True,2.0,1,3,P01319,2025-01-19T22:31
9.05,20,22.11,12,False,False,True,False,False,False,False,False,False,False,False,True,11.98,1,2,P01320,2025-01-25T12:17
6.49,22,15.81,19,False,False,True,False,False,False,False,False,False,False,False,True,15.17,1,4,P01321,2025-01-28T19:17
10.0,25,19.56,6,False,False,True,False,False,False,False,False,False,False,False,True,8.15,1,2,P01322,2025-01-03T06:01
3.34,24,3.37,20,False,True,False,False,False,False,False,False,False,False,False,False,1.1,1,4,P01323,2025-01-15T20:43
23.97,27,20.75,11,False,False,False,False,False,False,False,False,False,False,True,False,12.39,1,6,P01324,2025-01-27T11:06
5.35,24,7.6,0,False,False,True,False,False,False,False,False,False,False,False,True,0.56,0,1,P01325,2025-01-08T00:08
31.45,42,22.94,11,False,False,False,False,True,False,False,False,False,False,False,True,11.11,1,3,P01326,2025-01-18T11:35
8.54,8,18.39,13,False,False,False,False,True,False,False,False,False,False,False,True,6.09,1,2,P01327,2025-01-24T13:33
3.6,29,25.83,21,True,False,False,False,False,False,False,False,False,False,False,False,11.5,1,5,P01328,2025-01-27T21:06
233.15,63,448.14,16,False,False,True,False,False,False,False,False,False,False,False,True,732.02,1,7,P01329,2025-01-27T16:26
0.53,24,9.97,23,False,False,False,False,False,False,False,False,False,False,True,False,9.54,1,2,P01330,2025-01-09T23:57
0.5,23,4.39,16,False,False,False,False,False,False,False,False,False,True,False,False,2.94,1,4,P01331,2025-01-02T16:45
7.89,57,19.55,11,False,False,False,False,False,False,False,False,True,False,False,True,30.71,1,3,P01332,2025-01-28T11:43
36.78,83,72.84,0,False,False,False,False,False,False,False,False,False,True,False,False,58.47,1,7,P01333,2025-01-27T00:57
17.94,16,13.93,21,False,False,False,False,True,False,False,False,False,False,False,True,17.57,0,2,P01334,2025-01-19T21:23
20.28,47,26.2,11,False,False,False,False,False,False,False,False,True,False,False,True,10.69,1,3,P01335,2025-01-26T11:21
7.72,100,96.65,4,False,False,False,False,False,False,False,True,False,False,False,False,96.28,1,7,P01336,2025-01-24T04:33
0.57,16,8.77,21,False,False,False,False,False,False,False,False,False,False,True,False,8.63,1,2,P01337,2025-01-06T21:59
2.42,41,22.34,2,False,False,False,False,False,True,False,False,False,False,False,True,9.48,1,3,P01338,2025-01-20T02:34
5.43,27,14.62,1,False,False,False,False,False,False,True,False,False,False,False,True,9.37,1,4,P01339,2025-01-27T01:19
5.33,37,8.58,19,False,False,False,False,False,False,False,False,True,False,False,True,0.91,1,1,P01340,2025-01-30T19:34
1.26,33,6.71,20,False,False,False,False,False,False,False,False,False,False,True,False,5.64,1,4,P01341,2025-01-22T20:40
27.79,61,32.95,17,False,False,False,False,False,False,False,False,True,False,False,True,8.02,1,3,P01342,2025-01-11T17:47
11.47,32,34.65,7,False,False,False,False,False,True,False,False,False,False,False,True,17.78,1,6,P01343,2025-01-06T07:18
11.69,37,16.13,22,False,False,True,False,False,False,False,False,False,False,False,True,30.25,1,5,P01344,2025-01-25T22:47
21.34,77,518.96,4,False,False,False,True,False,False,False,False,False,False,False,True,192.02,1,7,P01345,2025-01-22T04:16
7.83,36,28.23,1,False,False,False,False,False,False,True,False,False,False,False,True,14.25,1,5,P01346,2025-01-07T01:29
14.94,31,29.89,20,False,False,False,False,False,False,False,False,False,False,True,False,32.74,1,6,P01347,2025-01-23T20:52
1.79,44,37.77,20,False,False,True,False,False,False,False,False,False,False,False,True,24.31,1,6,P01348,2025-01-25T20:10
3.51,29,18.02,13,False,False,False,False,False,False,False,False,False,False,False,True,2.97,1,5,P01349,2025-01-03T13:31
22.54,26,17.63,9,False,False,True,False,False,False,False,False,False,False,False,True,13.61,1,2,P01350,2025-01-22T09:35
7.58,29,24.14,5,False,False,False,False,False,False,False,True,False,False,False,False,9.85,1,3,P01351,2025-01-02T05:16
1.85,59,19.39,19,False,False,False,False,False,False,False,True,False,False,False,False,21.16,1,3,P01352,2025-01-19T19:58
2.54,28,7.37,6,False,False,False,False,False,False,False,False,False,False,True,False,2.0,1,1,P01353,2025-01-10T06:33
12.45,31,28.89,16,False,True,False,False,False,False,False,False,False,False,False,False,6.69,0,6,P01354,2025-01-18T16:41
9.87,41,21.48,1,False,False,False,False,False,False,False,True,False,False,False,False,0.91,1,3,P01355,2025-01-20T01:06
4.9,52,23.84,19,False,False,True,False,False,False,False,False,False,False,False,True,14.72,0,3,P01356,2025-01-14T19:03
5.07,23,5.62,4,False,True,False,False,False,False,False,False,False,False,False,False,2.68,1,1,P01357,2025-01-08T04:39
9.05,36,25.44,4,False,False,False,False,False,False,False,True,False,False,False,False,6.28,1,3,P01358,2025-01-20T04:56
21.3,37,31.62,7,False,False,True,False,False,False,False,False,False,False,False,True,1.5,0,3,P01359,2025-01-09T07:52
8.87,34,17.83,23,False,False,False,False,False,False,False,False,False,False,False,True,3.36,1,5,P01360,2025-01-10T23:55
5.79,30,25.72,10,False,False,False,False,False,False,False,False,True,False,False,True,21.04,1,6,P01361,2025-01-13T10:50
15.07,30,29.25,16,False,False,False,False,False,False,False,False,False,True,False,False,8.5,1,6,P01362,2025-01-14T16:33
10.4,31,24.04,16,False,False,False,False,False,False,False,True,False,False,False,False,2.31,0,6,P01363,2025-01-19T16:12
18.17,16,20.2,5,False,False,True,False,False,False,False,False,False,False,False,True,8.16,1,2,P01364,2025-01-19T05:41
1.3,21,12.47,11,False,False,False,False,False,False,True,False,False,False,False,True,3.41,0,2,P01365,2025-01-07T11:40
267.08,83,475.98,23,False,False,False,False,True,False,False,False,False,False,False,True,55.33,1,7,P01366,2025-01-08T23:29
2.01,39,37.81,22,False,False,False,False,False,False,False,False,False,False,True,False,13.12,1,6,P01367,2025-01-15T22:28
7.65,36,6.92,19,False,False,False,False,False,False,False,True,False,False,False,False,2.17,1,1,P01368,2025-01-05T19:17
4.18,37,13.47,15,False,False,False,False,False,False,False,False,False,False,True,False,1.69,1,5,P01369,2025-01-20T15:19
2.71,30,33.46,7,False,False,False,False,False,False,False,False,False,False,True,False,20.09,1,6,P01370,2025-01-09T07:48
4.86,54,17.67,6,False,False,False,False,False,True,False,False,False,False,False,True,5.61,0,5,P01371,2025-01-30T06:22
10.66,23,13.54,1,False,False,False,True,False,False,False,False,False,False,False,True,1.01,1,4,P01372,2025-01-26T01:44
1.83,28,41.79,13,False,False,False,True,False,False,False,False,False,False,False,True,31.64,1,6,P01373,2025-01-22T13:53
342.85,81,356.8,22,False,False,False,False,False,False,False,False,False,False,False,True,98.25,1,7,P01374,2025-01-27T22:07
3.58,31,34.7,22,False,False,False,False,True,False,False,False,False,False,False,True,39.6,1,6,P01375,2025-01-25T22:35
1.06,23,8.03,0,False,False,True,False,False,False,False,False,False,False,False,True,3.29,1,1,P01376,2025-01-10T00:20
15.47,26,14.2,13,True,False,False,False,False,False,False,False,False,False,False,False,1.44,1,8,P01377,2025-01-26T13:18
120.79,93,592.06,6,False,False,False,False,False,False,True,False,False,False,False,True,133.89,0,7,P01378,2025-01-07T06:29
15.38,25,19.89,3,False,False,True,False,False,False,False,False,False,False,False,True,8.5,1,6,P01379,2025-01-08T03:22
27.9,27,24.59,1,False,True,False,False,False,False,False,False,False,False,False,False,3.58,1,6,P01380,2025-01-13T01:02
9.63,44,26.72,22,False,False,False,True,False,False,False,False,False,False,False,True,23.64,1,3,P01381,2025-01-15T22:53
5.98,53,30.05,8,False,False,False,False,False,False,False,False,False,True,False,False,19.05,1,3,P01382,2025-01-19T08:56
2.23,24,20.62,16,False,False,False,False,False,False,False,True,False,False,False,False,19.61,1,6,P01383,2025-01-15T16:10
8.61,26,24.61,13,True,False,False,False,False,False,False,False,False,False,False,False,7.66,1,5,P01384,2025-01-17T13:09
1.33,34,7.41,5,False,True,False,False,False,False,False,False,False,False,False,False,7.16,1,1,P01385,2025-01-09T05:08
19.65,39,18.53,5,False,False,False,False,False,False,False,False,True,False,False,True,8.57,1,3,P01386,2025-01-18T05:57
8.69,21,15.01,9,False,True,False,False,False,False,False,False,False,False,False,False,1.47,0,2,P01387,2025-01-15T09:59
1.78,18,12.05,6,False,False,False,False,False,False,True,False,False,False,False,True,11.97,1,4,P01388,2025-01-30T06:00
4.73,16,4.41,10,False,True,False,False,False,False,False,False,False,False,False,False,0.5,0,4,P01389,2025-01-10T10:33
7.96,26,46.02,1,False,False,False,False,True,False,False,False,False,False,False,True,23.29,1,8,P01390,2025-01-24T01:51
21.01,52,28.6,17,False,False,False,False,True,False,False,False,False,False,False,True,12.03,1,5,P01391,2025-01-28T17:56
2.58,29,5.58,16,False,False,False,True,False,False,False,False,False,False,False,True,0.5,1,1,P01392,2025-01-22T16:12
16.03,31,43.52,0,False,False,False,False,False,False,False,False,False,False,False,True,15.54,1,8,P01393,2025-01-11T00:04
1.06,32,7.49,10,False,False,False,False,False,False,False,False,False,False,False,True,6.48,1,1,P01394,2025-01-08T10:58
5.12,30,14.82,13,False,False,False,False,False,False,False,False,False,True,False,False,8.94,1,5,P01395,2025-01-22T13:01
4.23,17,4.21,23,False,True,False,False,False,False,False,False,False,False,False,False,3.93,1,4,P01396,2025-01-15T23:59
9.25,26,16.25,0,False,False,False,True,False,False,False,False,False,False,False,True,29.64,1,6,P01397,2025-01-21T00:45
2.85,42,6.4,6,False,True,False,False,False,False,False,False,False,False,False,False,1.73,1,4,P01398,2025-01-19T06:21
7.86,58,22.15,17,False,True,False,False,False,False,False,False,False,False,False,False,10.88,1,3,P01399,2025-01-07T17:17
10.51,37,25.9,6,False,False,True,False,False,False,False,False,False,False,False,True,3.85,1,5,P01400,2025-01-08T06:10
4.15,39,20.27,18,False,False,False,False,False,False,False,True,False,False,False,False,15.27,1,5,P01401,2025-01-16T18:33
13.71,29,15.81,20,False,False,False,False,True,False,False,False,False,False,False,True,2.59,0,4,P01402,2025-01-30T20:32
2.42,15,13.11,19,False,False,False,False,False,False,False,True,False,False,False,False,6.24,1,2,P01403,2025-01-01T19:14
18.95,30,30.06,16,False,False,False,False,False,False,False,False,True,False,False,True,9.4,0,6,P01404,2025-01-04T16:28
6.76,21,6.17,2,True,False,False,False,False,False,False,False,False,False,False,False,0.52,1,9,P01405,2025-01-30T02:24
11.81,38,18.51,3,False,False,False,False,False,False,False,False,False,False,True,False,1.7,0,6,P01406,2025-01-19T03:37
1.6,25,7.45,15,False,False,False,False,False,False,False,False,False,False,True,False,6.25,1,9,P01407,2025-01-16T15:52
2.84,18,4.82,12,False,False,False,False,False,False,False,False,False,False,True,False,1.04,1,4,P01408,2025-01-28T12:19
2.49,30,5.61,12,True,False,False,False,False,False,False,False,False,False,False,False,6.13,1,1,P01409,2025-01-09T12:20
8.84,44,32.6,6,False,False,False,True,False,False,False,False,False,False,False,True,10.5,0,3,P01410,2025-01-11T06:42
9.43,34,13.38,1,False,False,False,False,False,False,False,True,False,False,False,False,6.88,1,5,P01411,2025-01-06T01:42
29.75,37,25.17,17,False,False,False,False,False,True,False,False,False,False,False,True,3.41,1,6,P01412,2025-01-30T17:42
18.9,33,20.36,0,False,False,False,False,False,False,False,True,False,False,False,False,1.22,1,6,P01413,2025-01-03T00:07
13.87,47,29.2,8,False,False,False,False,False,False,False,True,False,False,False,False,0.6,0,5,P01414,2025-01-28T08:08
6.1,36,14.13,18,False,False,False,False,False,False,True,False,False,False,False,True,4.0,1,4,P01415,2025-01-05T18:31
12.68,28,14.37,1,True,False,False,False,False,False,False,False,False,False,False,False,3.99,0,8,P01416,2025-01-10T01:22
7.5,29,15.62,10,False,False,False,False,False,False,False,False,False,True,False,False,26.27,1,8,P01417,2025-01-01T10:17
1.33,19,10.03,13,False,False,False,False,False,True,False,False,False,False,False,True,8.81,1,9,P01418,2025-01-03T13:16
4.47,41,7.26,23,False,False,False,False,False,False,False,False,True,False,False,True,6.55,1,1,P01419,2025-01-27T23:18
7.84,35,22.39,21,False,False,False,True,False,False,False,False,False,False,False,True,4.65,1,5,P01420,2025-01-20T21:15
3.86,27,18.11,16,False,False,False,False,False,False,False,False,False,True,False,False,23.56,1,8,P01421,2025-01-16T16:15
5.44,27,17.03,3,False,False,True,False,False,False,False,False,False,False,False,True,5.62,1,2,P01422,2025-01-19T03:26
6.21,39,21.53,3,False,False,False,False,False,False,False,True,False,False,False,False,15.13,1,3,P01423,2025-01-02T03:59
25.89,40,25.65,7,False,True,False,False,False,False,False,False,False,False,False,False,16.64,1,6,P01424,2025-01-12T07:42
0.5,25,6.85,15,False,False,False,False,False,False,True,False,False,False,False,True,4.26,1,1,P01425,2025-01-07T15:15
2.26,19,11.58,23,False,False,False,False,True,False,False,False,False,False,False,True,3.07,0,2,P01426,2025-01-15T23:13
17.39,44,14.26,13,False,False,False,False,True,False,False,False,False,False,False,True,9.95,1,3,P01427,2025-01-21T13:38
4.87,46,26.5,15,False,False,False,True,False,False,False,False,False,False,False,True,6.16,0,3,P01428,2025-01-07T15:03
10.59,29,16.87,12,False,False,False,False,False,False,False,False,False,False,True,False,0.51,0,3,P01429,2025-01-15T12:52
8.69,43,28.92,21,False,False,False,False,False,False,False,False,False,False,False,True,27.87,1,5,P01430,2025-01-19T21:44
8.13,33,28.03,22,False,False,False,True,False,False,False,False,False,False,False,True,13.31,1,6,P01431,2025-01-20T22:57
5.0,50,42.17,19,False,False,False,False,False,False,False,False,False,False,False,True,14.62,1,3,P01432,2025-01-11T19:35
11.9,24,10.32,15,False,False,False,False,False,False,False,False,False,False,False,True,7.5,1,9,P01433,2025-01-08T15:28
60.53,75,101.65,2,False,False,False,False,False,False,False,False,False,True,False,False,30.86,0,7,P01434,2025-01-29T02:36
14.37,49,26.36,15,False,False,False,False,False,False,False,False,True,False,False,True,6.27,1,3,P01435,2025-01-25T15:12
23.3,36,40.34,7,False,False,False,False,False,False,False,False,True,False,False,True,22.69,1,6,P01436,2025-01-14T07:27
5.71,19,10.71,3,False,False,False,False,False,False,False,True,False,False,False,False,7.37,1,2,P01437,2025-01-14T03:57
4.26,42,8.49,19,True,False,False,False,False,False,False,False,False,False,False,False,2.0,1,1,P01438,2025-01-25T19:58
1.43,17,11.49,0,False,False,False,False,False,False,False,False,False,False,True,False,2.49,0,2,P01439,2025-01-21T00:08
13.96,34,28.99,7,False,False,False,True,False,False,False,False,False,False,False,True,22.83,1,5,P01440,2025-01-20T07:49
0.61,28,13.97,21,False,False,False,False,True,False,False,False,False,False,False,True,8.04,1,4,P01441,2025-01-23T21:38
14.69,18,10.93,11,False,True,False,False,False,False,False,False,False,False,False,False,2.69,1,2,P01442,2025-01-26T11:03
12.23,59,23.03,8,False,False,False,False,False,False,False,False,False,False,False,True,21.83,0,3,P01443,2025-01-25T08:06
3.97,21,24.03,20,False,False,False,False,False,False,False,False,False,False,False,True,3.79,0,2,P01444,2025-01-06T20:31
56.45,86,433.05,19,False,False,False,False,True,False,False,False,False,False,False,True,208.71,1,7,P01445,2025-01-03T19:54
19.7,47,36.34,8,False,False,False,False,True,False,False,False,False,False,False,True,2.05,0,6,P01446,2025-01-08T08:58
5.39,34,16.98,16,False,True,False,False,False,False,False,False,False,False,False,False,2.22,0,8,P01447,2025-01-04T16:23
4.09,18,8.02,10,False,False,False,False,False,False,False,True,False,False,False,False,1.34,1,2,P01448,2025-01-09T10:47
20.05,28,17.06,7,False,False,False,False,False,True,False,False,False,False,False,True,15.68,1,4,P01449,2025-01-18T07:07
7.48,19,12.14,16,False,False,False,False,False,False,False,False,False,False,False,True,3.42,1,4,P01450,2025-01-08T16:55
1.18,15,5.13,5,False,False,False,False,False,False,False,False,False,True,False,False,1.49,1,4,P01451,2025-01-24T05:44
20.72,83,74.48,14,False,False,False,False,False,False,False,False,False,False,True,False,2.12,1,7,P01452,2025-01-16T14:28
2.45,21,7.85,8,True,False,False,False,False,False,False,False,False,False,False,False,9.46,1,1,P01453,2025-01-23T08:05
0.78,24,6.79,16,False,False,False,False,True,False,False,False,False,False,False,True,5.58,1,1,P01454,2025-01-17T16:28
8.53,34,8.97,19,False,True,False,False,False,False,False,False,False,False,False,False,4.75,1,9,P01455,2025-01-30T19:37
29.43,37,21.29,11,False,False,True,False,False,False,False,False,False,False,False,True,15.27,1,3,P01456,2025-01-26T11:28
4.09,43,22.76,15,False,False,False,False,False,False,True,False,False,False,False,True,12.17,1,3,P01457,2025-01-30T15:34
10.17,44,16.13,15,False,False,False,False,False,False,False,False,True,False,False,True,0.96,1,6,P01458,2025-01-13T15:25
13.55,29,16.23,16,False,False,False,False,True,False,False,False,False,False,False,True,7.66,1,3,P01459,2025-01-20T16:52
4.91,35,11.05,10,False,False,False,False,True,False,False,False,False,False,False,True,3.32,1,1,P01460,2025-01-18T10:24
3.09,24,4.72,21,False,False,False,False,False,False,False,False,False,False,True,False,1.94,0,1,P01461,2025-01-10T21:24
4.55,30,6.16,4,True,False,False,False,False,False,False,False,False,False,False,False,0.78,1,1,P01462,2025-01-16T04:12
4.46,39,24.5,22,False,False,False,False,False,False,True,False,False,False,False,True,4.85,0,3,P01463,2025-01-30T22:08
464.45,80,406.01,6,False,False,False,False,True,False,False,False,False,False,False,True,127.07,1,7,P01464,2025-01-07T06:33
1.6,34,8.96,7,False,False,False,False,False,False,False,False,True,False,False,True,5.31,1,1,P01465,2025-01-08T07:54
4.07,25,10.11,1,False,False,False,False,False,True,False,False,False,False,False,True,5.5,1,9,P01466,2025-01-26T01:11
2.49,20,4.39,19,False,False,False,False,False,False,False,False,False,False,True,False,3.75,1,4,P01467,2025-01-28T19:36
5.24,28,17.75,9,False,False,False,True,False,False,False,False,False,False,False,True,2.66,1,4,P01468,2025-01-17T09:04
4.57,33,5.03,3,False,False,True,False,False,False,False,False,False,False,False,True,1.69,1,1,P01469,2025-01-16T03:02
9.29,36,28.09,0,False,False,False,False,False,True,False,False,False,False,False,True,20.19,1,8,P01470,2025-01-10T00:37
4.63,17,6.98,10,False,True,False,False,False,False,False,False,False,False,False,False,1.93,1,1,P01471,2025-01-29T10:49
482.48,98,685.46,17,False,False,False,False,False,False,False,False,True,False,False,True,80.55,1,7,P01472,2025-01-04T17:49
3.26,18,18.89,23,False,False,False,False,False,False,False,False,False,False,False,True,10.15,1,2,P01473,2025-01-23T23:41
59.96,41,36.56,17,False,False,True,False,False,False,False,False,False,False,False,True,4.99,1,6,P01474,2025-01-11T17:07
8.21,31,6.86,13,False,False,True,False,False,False,False,False,False,False,False,True,2.53,1,1,P01475,2025-01-16T13:10
7.31,48,24.1,6,False,False,False,False,False,False,False,False,False,False,False,True,22.92,1,3,P01476,2025-01-20T06:36
15.27,40,32.22,18,False,False,False,False,False,False,True,False,False,False,False,True,16.16,1,5,P01477,2025-01-23T18:22
0.86,20,14.36,16,False,False,False,False,False,True,False,False,False,False,False,True,2.43,0,4,P01478,2025-01-04T16:14
2.4,18,7.11,21,False,False,True,False,False,False,False,False,False,False,False,True,0.5,1,1,P01479,2025-01-20T21:09
1.42,18,18.99,8,False,False,False,False,False,True,False,False,False,False,False,True,9.7,1,2,P01480,2025-01-12T08:22
3.29,28,14.56,8,False,False,False,False,False,False,True,False,False,False,False,True,13.77,1,4,P01481,2025-01-01T08:35
11.47,44,19.5,1,False,False,False,False,False,False,False,False,True,False,False,True,9.8,0,3,P01482,2025-01-02T01:55
1.67,16,11.98,16,True,False,False,False,False,False,False,False,False,False,False,False,2.05,0,2,P01483,2025-01-23T16:59
6.47,27,14.04,16,False,False,False,False,False,False,False,False,False,False,True,False,7.26,0,5,P01484,2025-01-09T16:39
10.07,47,22.69,8,False,False,False,False,False,False,False,False,False,True,False,False,3.33,1,5,P01485,2025-01-30T08:36
3.53,13,18.03,13,False,False,False,False,False,False,False,False,False,False,False,True,14.37,0,2,P01486,2025-01-25T13:56
4.65,31,6.26,23,False,False,False,False,True,False,False,False,False,False,False,True,7.71,1,1,P01487,2025-01-05T23:32
73.0,69,93.38,22,False,False,False,False,False,False,False,False,False,True,False,False,23.53,1,7,P01488,2025-01-25T22:17
8.01,29,17.12,4,False,False,False,False,False,False,False,False,True,False,False,True,21.63,1,3,P01489,2025-01-16T04:59
1.9,30,12.21,5,False,False,False,False,False,True,False,False,False,False,False,True,10.69,1,4,P01490,2025-01-19T05:42
5.01,26,14.49,21,False,False,False,True,False,False,False,False,False,False,False,True,3.2,1,2,P01491,2025-01-02T21:16
5.27,21,21.45,18,False,False,False,False,False,False,False,False,False,False,False,True,23.24,1,2,P01492,2025-01-12T18:52
2.09,21,7.54,22,False,False,True,False,False,False,False,False,False,False,False,True,3.36,1,1,P01493,2025-01-02T22:27
0.84,24,7.55,9,False,False,False,False,False,False,False,False,False,False,True,False,4.76,1,4,P01494,2025-01-12T09:05
9.85,31,19.8,5,False,False,False,False,False,False,False,False,False,False,True,False,12.61,1,3,P01495,2025-01-10T05:17
15.0,41,17.86,2,False,False,False,False,False,True,False,False,False,False,False,True,1.32,1,3,P01496,2025-01-20T02:29
13.47,31,14.29,14,False,False,False,False,False,False,False,False,False,False,False,True,7.84,1,5,P01497,2025-01-20T14:43
4.84,26,13.84,11,False,False,False,False,True,False,False,False,False,False,False,True,5.56,1,4,P01498,2025-01-03T11:16
1.4,25,5.7,22,False,False,False,False,False,False,False,False,False,False,True,False,6.22,1,1,P01499,2025-01-23T22:12
15.82,21,12.09,22,False,False,False,False,False,True,False,False,False,False,False,True,1.89,0,4,P01500,2025-01-30T22:04
17.42,47,27.34,17,False,False,False,False,False,False,False,True,False,False,False,False,12.55,1,5,P01501,2025-01-21T17:50
8.2,40,18.55,3,False,False,False,False,False,True,False,False,False,False,False,True,2.13,0,3,P01502,2025-01-08T03:35
